rgiid,period,area,dmdtda,err_dmdtda,reg,is_cor,RGIId,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,CenLon,CenLat,northness,eastness
RGI60-11.01691,2000-01-01_2020-01-01,21000.0,-0.1783,0.6176,11,False,RGI60-11.01691,0.021,3015,3163,3113,31.1,73,182,9.02999,46.5039,0.29237170472273677,0.9563047559630354
RGI60-11.01692,2000-01-01_2020-01-01,193000.0,-0.8652,0.2937,11,False,RGI60-11.01692,0.193,2937,3251,3066,29.9,208,576,10.5079,46.4926,-0.8829475928589269,-0.46947156278589086
RGI60-11.01693,2000-01-01_2020-01-01,33000.0,-0.9823,0.7531,11,False,RGI60-11.01693,0.033,3070,3180,3138,26.7,67,226,10.7701,46.49,0.3907311284892737,0.9205048534524404
RGI60-11.01694,2000-01-01_2020-01-01,19000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01694,0.019,2248,2407,2277,30.0,35,177,7.86083,46.4978,0.8191520442889918,0.573576436351046
RGI60-11.01695,2000-01-01_2020-01-01,37000.0,-0.4595,0.3976,11,False,RGI60-11.01695,0.037,2872,2972,2915,23.4,175,237,8.18056,46.4998,-0.9961946980917455,0.0871557427476582
RGI60-11.01696,2000-01-01_2020-01-01,195000.0,-0.8546,0.3479,11,False,RGI60-11.01696,0.195,2564,2886,2702,28.5,24,605,8.38848,46.4998,0.9135454576426009,0.4067366430758002
RGI60-11.01697,2000-01-01_2020-01-01,18000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01697,0.018,3681,3777,3738,50.6,334,71,7.92824,46.498,0.8987940462991668,-0.4383711467890778
RGI60-11.01698,2000-01-01_2020-01-01,9403000.0,-1.0077,0.1575,11,False,RGI60-11.01698,9.403,2079,3839,2987,20.3,196,6727,7.93185,46.4729,-0.9612616959383189,-0.275637355816999
RGI60-11.01699,2000-01-01_2020-01-01,204000.0,-0.7572,0.3274,11,False,RGI60-11.01699,0.204,2948,3309,3080,28.2,77,860,9.04359,46.4995,0.22495105434386492,0.9743700647852352
RGI60-11.01700,2000-01-01_2020-01-01,148000.0,-0.3533,0.2598,11,False,RGI60-11.01700,0.148,2953,3218,3108,24.5,354,546,10.7477,46.4877,0.9945218953682733,-0.10452846326765342
RGI60-11.01701,2000-01-01_2020-01-01,602000.0,-0.4116,0.2048,11,False,RGI60-11.01701,0.602,2814,3342,3110,26.0,266,978,9.0331,46.4972,-0.06975647374412558,-0.9975640502598242
RGI60-11.01702,2000-01-01_2020-01-01,13174000.0,-1.1459,0.146,11,False,RGI60-11.01702,13.174,2262,3198,2789,14.0,280,6471,7.8027,46.4754,0.17364817766692997,-0.9848077530122081
RGI60-11.01703,2000-01-01_2020-01-01,13000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01703,0.013,2604,2666,2632,23.3,21,135,8.4405,46.5006,0.9335804264972017,0.35836794954530027
RGI60-11.01704,2000-01-01_2020-01-01,564000.0,-0.9367,0.2389,11,False,RGI60-11.01704,0.564,2929,3319,3181,21.8,71,841,10.771,46.4838,0.32556815445715676,0.9455185755993167
RGI60-11.01705,2000-01-01_2020-01-01,25000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01705,0.025,2986,3203,3083,48.7,118,246,8.17065,46.4983,-0.4694715627858909,0.8829475928589269
RGI60-11.01706,2000-01-01_2020-01-01,19000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01706,0.019,3588,3740,3688,45.4,302,175,7.92372,46.4961,0.5299192642332047,-0.8480480961564261
RGI60-11.01707,2000-01-01_2020-01-01,29000.0,-1.3241,0.9127,11,False,RGI60-11.01707,0.029,2971,3056,3015,22.8,2,206,9.94206,46.4969,0.9993908270190958,0.03489949670250097
RGI60-11.01708,2000-01-01_2020-01-01,112000.0,-0.6069,0.3348,11,False,RGI60-11.01708,0.112,2959,3161,3064,28.9,312,358,10.6226,46.4889,0.6691306063588578,-0.7431448254773946
RGI60-11.01709,2000-01-01_2020-01-01,12000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01709,0.012,3547,3623,3586,30.5,121,125,10.5545,46.4904,-0.5150380749100543,0.8571673007021123
RGI60-11.01710,2000-01-01_2020-01-01,690000.0,-0.7537,0.2218,11,False,RGI60-11.01710,0.69,3015,3613,3293,29.7,230,1160,8.08916,46.4907,-0.6427876096865395,-0.7660444431189779
RGI60-11.01711,2000-01-01_2020-01-01,21000.0,-1.0587,0.9751,11,False,RGI60-11.01711,0.021,2563,2725,2636,46.2,340,160,8.43319,46.4989,0.9396926207859084,-0.3420201433256686
RGI60-11.01712,2000-01-01_2020-01-01,215000.0,-0.9229,0.3933,11,False,RGI60-11.01712,0.215,3049,3438,3189,30.1,110,531,8.12573,46.4944,-0.3420201433256687,0.9396926207859084
RGI60-11.01713,2000-01-01_2020-01-01,37000.0,-0.7248,0.5227,11,False,RGI60-11.01713,0.037,2809,2875,2843,24.3,42,180,8.43726,46.4975,0.7431448254773942,0.6691306063588582
RGI60-11.01714,2000-01-01_2020-01-01,211000.0,-0.9292,0.2928,11,False,RGI60-11.01714,0.211,2935,3129,3034,17.0,310,646,10.7391,46.4849,0.6427876096865393,-0.7660444431189781
RGI60-11.01715,2000-01-01_2020-01-01,1030000.0,-0.7876,0.189,11,False,RGI60-11.01715,1.03,2858,3347,3119,18.2,273,1794,10.5466,46.484,0.052335956242943946,-0.9986295347545738
RGI60-11.01716,2000-01-01_2020-01-01,507000.0,-0.2419,0.1859,11,False,RGI60-11.01716,0.507,2589,3426,3066,32.1,282,1372,7.76216,46.4883,0.20791169081775943,-0.9781476007338056
RGI60-11.01717,2000-01-01_2020-01-01,28000.0,-0.7833,0.6096,11,False,RGI60-11.01717,0.028,2592,2649,2621,18.0,27,190,8.41145,46.4965,0.8910065241883679,0.45399049973954675
RGI60-11.01718,2000-01-01_2020-01-01,20000.0,-0.075,0.6162,11,False,RGI60-11.01718,0.02,2780,2852,2813,20.0,97,177,9.76495,46.4954,-0.12186934340514737,0.9925461516413221
RGI60-11.01719,2000-01-01_2020-01-01,2180000.0,-0.663,0.164,11,False,RGI60-11.01719,2.18,2659,3871,3297,25.0,119,2851,8.11417,46.4866,-0.484809620246337,0.8746197071393959
RGI60-11.01720,2000-01-01_2020-01-01,32000.0,-0.8843,0.717,11,False,RGI60-11.01720,0.032,2535,2610,2567,18.9,329,177,8.4223,46.4959,0.8571673007021121,-0.5150380749100545
RGI60-11.01721,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01721,0.011,2818,2840,2828,12.3,59,90,9.95204,46.4938,0.5150380749100542,0.8571673007021123
RGI60-11.01722,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01722,0.011,3058,3122,3098,25.4,165,127,8.07308,46.4933,-0.9659258262890682,0.258819045102521
RGI60-11.01723,2000-01-01_2020-01-01,23000.0,-0.5801,0.5934,11,False,RGI60-11.01723,0.023,2794,2909,2837,30.6,335,152,10.6074,46.4858,0.90630778703665,-0.4226182617406992
RGI60-11.01724,2000-01-01_2020-01-01,153000.0,-0.4913,0.2897,11,False,RGI60-11.01724,0.153,2752,3190,3060,40.3,156,564,7.78941,46.4888,-0.9135454576426008,0.40673664307580043
RGI60-11.01725,2000-01-01_2020-01-01,28000.0,-0.4827,0.4437,11,False,RGI60-11.01725,0.028,2829,2924,2877,24.6,151,230,8.38624,46.4949,-0.8746197071393957,0.48480962024633717
RGI60-11.01726,2000-01-01_2020-01-01,65000.0,-0.9791,0.5336,11,False,RGI60-11.01726,0.065,3080,3233,3140,25.7,84,336,10.6258,46.484,0.10452846326765346,0.9945218953682733
RGI60-11.01727,2000-01-01_2020-01-01,23000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01727,0.023,2244,2307,2273,26.1,357,135,8.56435,46.4952,0.9986295347545738,-0.05233595624294437
RGI60-11.01728,2000-01-01_2020-01-01,33000.0,-1.2981,0.9696,11,False,RGI60-11.01728,0.033,3500,3585,3550,30.3,194,125,7.9196,46.4912,-0.9702957262759965,-0.2419218955996675
RGI60-11.01729,2000-01-01_2020-01-01,90000.0,-0.3506,0.536,11,False,RGI60-11.01729,0.09,3109,3627,3460,43.4,348,501,7.91042,46.489,0.9781476007338056,-0.20791169081775987
RGI60-11.01730,2000-01-01_2020-01-01,35000.0,-1.1028,0.9379,11,False,RGI60-11.01730,0.035,3004,3173,3081,40.0,91,250,9.04407,46.4953,-0.017452406437283477,0.9998476951563913
RGI60-11.01731,2000-01-01_2020-01-01,36000.0,-0.9218,0.6711,11,False,RGI60-11.01731,0.036,2893,3005,2946,36.6,269,146,9.27837,46.4948,-0.017452406437283498,-0.9998476951563913
RGI60-11.01732,2000-01-01_2020-01-01,92000.0,-0.0241,0.3602,11,False,RGI60-11.01732,0.092,2881,3177,3050,34.0,53,432,9.76309,46.4928,0.6018150231520484,0.7986355100472928
RGI60-11.01733,2000-01-01_2020-01-01,77000.0,-1.5401,0.6982,11,False,RGI60-11.01733,0.077,2990,3184,3087,25.1,102,472,8.16888,46.4919,-0.20791169081775934,0.9781476007338057
RGI60-11.01734,2000-01-01_2020-01-01,15000.0,-0.4692,0.5908,11,False,RGI60-11.01734,0.015,3558,3629,3609,25.4,227,100,7.93636,46.4902,-0.6819983600624986,-0.7313537016191705
RGI60-11.01735,2000-01-01_2020-01-01,18000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01735,0.018,2751,2822,2785,26.2,28,160,9.52485,46.494,0.882947592858927,0.4694715627858908
RGI60-11.01736,2000-01-01_2020-01-01,22000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01736,0.022,3200,3379,3286,42.1,123,195,8.1216,46.4912,-0.5446390350150271,0.838670567945424
RGI60-11.01737,2000-01-01_2020-01-01,619000.0,-0.7528,0.2439,11,False,RGI60-11.01737,0.619,2659,3239,2944,28.1,16,1292,10.5849,46.4775,0.9612616959383189,0.27563735581699916
RGI60-11.01738,2000-01-01_2020-01-01,1048000.0,-0.7727,0.1976,11,False,RGI60-11.01738,1.048,2634,3336,2986,25.0,2,1776,10.5973,46.4754,0.9993908270190958,0.03489949670250097
RGI60-11.01739,2000-01-01_2020-01-01,13000.0,-0.0899,0.3686,11,False,RGI60-11.01739,0.013,3154,3227,3201,28.1,241,125,10.7666,46.4804,-0.48480962024633684,-0.8746197071393959
RGI60-11.01740,2000-01-01_2020-01-01,33000.0,-0.0267,0.4729,11,False,RGI60-11.01740,0.033,3062,3176,3134,37.1,329,168,7.84979,46.4874,0.8571673007021121,-0.5150380749100545
RGI60-11.01741,2000-01-01_2020-01-01,20000.0,-0.5311,0.4911,11,False,RGI60-11.01741,0.02,2687,2741,2705,15.3,164,152,8.40542,46.4916,-0.9612616959383189,0.2756373558169992
RGI60-11.01742,2000-01-01_2020-01-01,347000.0,-0.4423,0.2562,11,False,RGI60-11.01742,0.347,2888,3169,3019,33.6,141,384,7.77396,46.4828,-0.7771459614569709,0.6293203910498374
RGI60-11.01743,2000-01-01_2020-01-01,582000.0,-0.9578,0.2297,11,False,RGI60-11.01743,0.582,2970,3557,3257,25.1,224,1405,8.09392,46.4839,-0.7193398003386511,-0.6946583704589973
RGI60-11.01744,2000-01-01_2020-01-01,16000.0,-0.873,0.9425,11,False,RGI60-11.01744,0.016,3101,3171,3133,34.7,114,103,8.12321,46.4889,-0.40673664307580026,0.9135454576426009
RGI60-11.01745,2000-01-01_2020-01-01,385000.0,-0.3285,0.2195,11,False,RGI60-11.01745,0.385,2490,3122,2782,32.2,318,1201,7.75685,46.4823,0.7431448254773942,-0.6691306063588581
RGI60-11.01746,2000-01-01_2020-01-01,957000.0,-0.5205,0.193,11,False,RGI60-11.01746,0.957,2591,3119,2843,20.6,1,1500,9.0687,46.4855,0.9998476951563913,0.01745240643728351
RGI60-11.01747,2000-01-01_2020-01-01,23000.0,-0.1414,0.296,11,False,RGI60-11.01747,0.023,2836,2903,2862,19.9,296,180,10.7311,46.4784,0.4383711467890774,-0.898794046299167
RGI60-11.01748,2000-01-01_2020-01-01,386000.0,-0.2468,0.2202,11,False,RGI60-11.01748,0.386,2843,3410,3158,42.2,347,669,7.88328,46.4832,0.9743700647852351,-0.22495105434386534
RGI60-11.01749,2000-01-01_2020-01-01,164000.0,-0.5108,0.3017,11,False,RGI60-11.01749,0.164,2901,3336,3204,34.1,328,563,7.89535,46.4842,0.8480480961564258,-0.529919264233205
RGI60-11.01750,2000-01-01_2020-01-01,1625000.0,-0.734,0.1897,11,False,RGI60-11.01750,1.625,2594,3612,3067,29.4,216,1735,7.90589,46.478,-0.8090169943749475,-0.587785252292473
RGI60-11.01751,2000-01-01_2020-01-01,28000.0,-0.4539,0.4758,11,False,RGI60-11.01751,0.028,3074,3165,3114,30.8,81,146,10.7747,46.4772,0.15643446504023092,0.9876883405951378
RGI60-11.01752,2000-01-01_2020-01-01,123000.0,-0.3846,0.2926,11,False,RGI60-11.01752,0.123,2939,3143,3045,23.8,101,462,9.04463,46.4899,-0.1908089953765448,0.981627183447664
RGI60-11.01753,2000-01-01_2020-01-01,1063000.0,-1.3551,0.2501,11,False,RGI60-11.01753,1.063,2705,3085,2888,12.4,357,1885,9.05441,46.4833,0.9986295347545738,-0.05233595624294437
RGI60-11.01754,2000-01-01_2020-01-01,57000.0,-0.3822,0.5231,11,False,RGI60-11.01754,0.057,3628,3769,3719,30.8,25,177,10.5676,46.4797,0.9063077870366499,0.42261826174069944
RGI60-11.01755,2000-01-01_2020-01-01,564000.0,-0.6559,0.1981,11,False,RGI60-11.01755,0.564,2962,3416,3251,23.9,207,1271,10.5576,46.4757,-0.8910065241883679,-0.45399049973954664
RGI60-11.01756,2000-01-01_2020-01-01,114000.0,-1.13,0.4247,11,False,RGI60-11.01756,0.114,2905,3129,3022,28.1,293,488,10.7647,46.476,0.3907311284892735,-0.9205048534524405
RGI60-11.01757,2000-01-01_2020-01-01,638000.0,-0.749,0.2402,11,False,RGI60-11.01757,0.638,2445,3046,2683,24.4,351,1342,7.74529,46.4781,0.9876883405951377,-0.1564344650402311
RGI60-11.01758,2000-01-01_2020-01-01,34000.0,0.0402,0.5947,11,False,RGI60-11.01758,0.034,2704,2822,2765,29.3,44,326,9.55404,46.4879,0.7193398003386512,0.6946583704589973
RGI60-11.01759,2000-01-01_2020-01-01,90000.0,-0.6986,0.3351,11,False,RGI60-11.01759,0.09,3068,3194,3149,18.3,143,424,10.6078,46.477,-0.7986355100472929,0.6018150231520482
RGI60-11.01760,2000-01-01_2020-01-01,1082000.0,-0.55,0.3809,11,False,RGI60-11.01760,1.082,2379,3522,2935,34.7,351,1628,7.73236,46.4755,0.9876883405951377,-0.1564344650402311
RGI60-11.01761,2000-01-01_2020-01-01,31000.0,-0.5839,0.4392,11,False,RGI60-11.01761,0.031,3022,3089,3068,16.3,78,236,9.98788,46.4851,0.20791169081775945,0.9781476007338056
RGI60-11.01762,2000-01-01_2020-01-01,516000.0,-0.4535,0.1897,11,False,RGI60-11.01762,0.516,2887,3665,3312,26.7,231,1261,8.09919,46.4796,-0.6293203910498378,-0.7771459614569706
RGI60-11.01763,2000-01-01_2020-01-01,117000.0,-0.3505,0.3087,11,False,RGI60-11.01763,0.117,3330,3722,3562,36.1,111,547,10.5727,46.4776,-0.35836794954530027,0.9335804264972017
RGI60-11.01764,2000-01-01_2020-01-01,14000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01764,0.014,2958,3128,3043,46.9,12,160,10.7784,46.4755,0.9781476007338057,0.20791169081775934
RGI60-11.01765,2000-01-01_2020-01-01,1269000.0,-0.9183,0.193,11,False,RGI60-11.01765,1.269,2838,3299,3099,14.7,5,1837,10.7127,46.4683,0.9961946980917455,0.08715574274765817
RGI60-11.01766,2000-01-01_2020-01-01,805000.0,-0.731,0.2145,11,False,RGI60-11.01766,0.805,2644,3088,2915,21.2,34,1310,9.08269,46.4821,0.8290375725550417,0.5591929034707469
RGI60-11.01767,2000-01-01_2020-01-01,167000.0,-0.5074,0.3676,11,False,RGI60-11.01767,0.167,2492,2894,2723,33.5,346,515,9.11947,46.485,0.9702957262759965,-0.24192189559966787
RGI60-11.01768,2000-01-01_2020-01-01,204000.0,-0.928,0.4255,11,False,RGI60-11.01768,0.204,2688,3333,2992,32.2,76,733,8.03233,46.4828,0.24192189559966767,0.9702957262759965
RGI60-11.01769,2000-01-01_2020-01-01,877000.0,-0.4195,0.2075,11,False,RGI60-11.01769,0.877,2410,2843,2598,21.9,4,1065,9.10164,46.4837,0.9975640502598242,0.0697564737441253
RGI60-11.01770,2000-01-01_2020-01-01,526000.0,-1.0097,0.2505,11,False,RGI60-11.01770,0.526,2698,3229,2912,30.8,165,947,7.8934,46.4775,-0.9659258262890682,0.258819045102521
RGI60-11.01771,2000-01-01_2020-01-01,23000.0,-0.4357,0.5123,11,False,RGI60-11.01771,0.023,2887,2966,2905,13.7,11,304,9.07692,46.4859,0.981627183447664,0.1908089953765448
RGI60-11.01772,2000-01-01_2020-01-01,102000.0,-0.3275,0.2736,11,False,RGI60-11.01772,0.102,3103,3490,3267,28.7,170,620,7.91402,46.478,-0.984807753012208,0.17364817766693028
RGI60-11.01773,2000-01-01_2020-01-01,446000.0,-0.6933,0.2222,11,False,RGI60-11.01773,0.446,2992,3402,3217,21.4,149,1286,10.5677,46.4718,-0.8571673007021122,0.5150380749100544
RGI60-11.01774,2000-01-01_2020-01-01,35000.0,-0.216,0.5613,11,False,RGI60-11.01774,0.035,3030,3267,3117,34.4,335,386,7.75435,46.4785,0.90630778703665,-0.4226182617406992
RGI60-11.01775,2000-01-01_2020-01-01,24000.0,-0.5762,0.5334,11,False,RGI60-11.01775,0.024,3473,3535,3513,19.1,215,112,7.94764,46.4808,-0.8191520442889918,-0.5735764363510462
RGI60-11.01776,2000-01-01_2020-01-01,2163000.0,-0.9758,0.1773,11,False,RGI60-11.01776,2.163,2692,3388,3139,16.3,32,2761,10.6115,46.4674,0.848048096156426,0.5299192642332049
RGI60-11.01777,2000-01-01_2020-01-01,70000.0,-0.7008,0.4113,11,False,RGI60-11.01777,0.07,3239,3423,3361,29.2,163,336,7.8846,46.4792,-0.9563047559630355,0.2923717047227366
RGI60-11.01778,2000-01-01_2020-01-01,12000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01778,0.012,2870,2924,2906,22.8,45,125,9.06145,46.4856,0.7071067811865476,0.7071067811865476
RGI60-11.01779,2000-01-01_2020-01-01,23000.0,0.226,0.5264,11,False,RGI60-11.01779,0.023,2295,2391,2335,20.8,353,280,8.52885,46.4835,0.9925461516413221,-0.12186934340514723
RGI60-11.01780,2000-01-01_2020-01-01,15000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01780,0.015,2915,2972,2936,22.2,330,125,9.9835,46.4807,0.8660254037844384,-0.5000000000000004
RGI60-11.01781,2000-01-01_2020-01-01,25000.0,-0.3546,0.7534,11,False,RGI60-11.01781,0.025,3418,3527,3507,30.7,194,103,7.8484,46.4785,-0.9702957262759965,-0.2419218955996675
RGI60-11.01782,2000-01-01_2020-01-01,187000.0,-1.4472,0.4715,11,False,RGI60-11.01782,0.187,2734,3067,2862,30.0,156,606,8.11215,46.4788,-0.9135454576426008,0.40673664307580043
RGI60-11.01783,2000-01-01_2020-01-01,198000.0,-0.1017,0.4307,11,False,RGI60-11.01783,0.198,2770,3498,3030,32.0,340,1248,7.72423,46.4738,0.9396926207859084,-0.3420201433256686
RGI60-11.01784,2000-01-01_2020-01-01,36000.0,-0.5689,0.5066,11,False,RGI60-11.01784,0.036,3240,3438,3367,40.7,121,224,8.10457,46.4802,-0.5150380749100543,0.8571673007021123
RGI60-11.01785,2000-01-01_2020-01-01,318000.0,-0.9438,0.2706,11,False,RGI60-11.01785,0.318,2982,3295,3158,18.4,168,983,10.5767,46.4704,-0.9781476007338057,0.20791169081775931
RGI60-11.01786,2000-01-01_2020-01-01,1245000.0,-0.7826,0.186,11,False,RGI60-11.01786,1.245,2757,3327,3052,23.8,175,1089,7.85954,46.4733,-0.9961946980917455,0.0871557427476582
RGI60-11.01787,2000-01-01_2020-01-01,157000.0,-0.6277,0.3423,11,False,RGI60-11.01787,0.157,2915,3108,3031,16.8,61,709,9.5642,46.4804,0.4848096202463371,0.8746197071393957
RGI60-11.01788,2000-01-01_2020-01-01,23000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01788,0.023,3631,3708,3680,29.4,193,150,7.87515,46.4778,-0.9743700647852352,-0.22495105434386498
RGI60-11.01789,2000-01-01_2020-01-01,16000.0,-0.0915,0.3082,11,False,RGI60-11.01789,0.016,3284,3328,3307,18.2,327,180,10.5899,46.472,0.838670567945424,-0.544639035015027
RGI60-11.01790,2000-01-01_2020-01-01,940000.0,-0.7705,0.177,11,False,RGI60-11.01790,0.94,2880,3281,3101,19.0,327,1293,10.7002,46.4643,0.838670567945424,-0.544639035015027
RGI60-11.01791,2000-01-01_2020-01-01,4848000.0,-0.7033,0.141,11,False,RGI60-11.01791,4.848,2676,3377,3050,17.4,149,2094,7.82572,46.4632,-0.8571673007021122,0.5150380749100544
RGI60-11.01792,2000-01-01_2020-01-01,12000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01792,0.012,3271,3399,3331,40.4,133,141,7.88159,46.4771,-0.6819983600624984,0.7313537016191706
RGI60-11.01793,2000-01-01_2020-01-01,193000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01793,0.193,2898,3132,3010,27.8,153,396,7.75833,46.4737,-0.8910065241883678,0.45399049973954686
RGI60-11.01794,2000-01-01_2020-01-01,51000.0,-0.5825,0.6162,11,False,RGI60-11.01794,0.051,2721,2915,2852,39.0,344,261,9.10876,46.4815,0.9612616959383189,-0.27563735581699894
RGI60-11.01795,2000-01-01_2020-01-01,35000.0,-0.0646,0.4309,11,False,RGI60-11.01795,0.035,2595,2752,2664,28.9,0,355,7.70965,46.4738,1.0,0.0
RGI60-11.01796,2000-01-01_2020-01-01,23000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01796,0.023,3246,3422,3299,43.7,138,180,7.8793,46.4754,-0.7431448254773941,0.6691306063588583
RGI60-11.01797,2000-01-01_2020-01-01,7428000.0,-1.0234,0.1654,11,False,RGI60-11.01797,7.428,2400,4029,3133,23.5,109,5393,8.01614,46.459,-0.32556815445715664,0.9455185755993168
RGI60-11.01798,2000-01-01_2020-01-01,32000.0,-0.7815,0.6335,11,False,RGI60-11.01798,0.032,2610,2811,2700,39.2,136,280,7.76725,46.474,-0.7193398003386513,0.6946583704589971
RGI60-11.01799,2000-01-01_2020-01-01,10000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01799,0.01,3222,3311,3260,43.4,220,90,7.95503,46.4764,-0.766044443118978,-0.6427876096865393
RGI60-11.01800,2000-01-01_2020-01-01,406000.0,-0.8456,0.2795,11,False,RGI60-11.01800,0.406,2814,3456,3138,30.4,71,1211,8.03751,46.4749,0.32556815445715676,0.9455185755993167
RGI60-11.01801,2000-01-01_2020-01-01,13000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01801,0.013,2814,2891,2862,40.1,327,75,9.10233,46.4801,0.838670567945424,-0.544639035015027
RGI60-11.01802,2000-01-01_2020-01-01,136000.0,-0.0838,0.2577,11,False,RGI60-11.01802,0.136,2788,3045,2893,24.7,126,385,9.11799,46.4791,-0.587785252292473,0.8090169943749475
RGI60-11.01803,2000-01-01_2020-01-01,426000.0,-1.048,0.3024,11,False,RGI60-11.01803,0.426,2551,3006,2718,30.3,119,707,7.88541,46.4697,-0.484809620246337,0.8746197071393959
RGI60-11.01804,2000-01-01_2020-01-01,153000.0,-1.1396,0.3905,11,False,RGI60-11.01804,0.153,2784,3093,2906,28.7,273,571,7.71745,46.471,0.052335956242943946,-0.9986295347545738
RGI60-11.01805,2000-01-01_2020-01-01,121000.0,-1.3541,0.5482,11,False,RGI60-11.01805,0.121,2862,3024,2944,25.9,186,230,9.10762,46.4786,-0.9945218953682733,-0.1045284632676535
RGI60-11.01806,2000-01-01_2020-01-01,5386000.0,-0.8652,0.1554,11,False,RGI60-11.01806,5.386,2650,3701,3125,18.2,52,3812,10.634,46.456,0.6156614753256583,0.788010753606722
RGI60-11.01807,2000-01-01_2020-01-01,17000.0,-0.5512,0.6402,11,False,RGI60-11.01807,0.017,3278,3404,3349,41.5,210,127,7.874,46.4728,-0.8660254037844386,-0.5000000000000001
RGI60-11.01808,2000-01-01_2020-01-01,128000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01808,0.128,2801,3012,2882,30.8,142,316,7.74813,46.4697,-0.7880107536067219,0.6156614753256584
RGI60-11.01809,2000-01-01_2020-01-01,154000.0,-1.4427,0.5712,11,False,RGI60-11.01809,0.154,2709,3100,2858,40.9,98,426,8.10623,46.4726,-0.13917310096006535,0.9902680687415704
RGI60-11.01810,2000-01-01_2020-01-01,19000.0,-0.4845,0.5908,11,False,RGI60-11.01810,0.019,2897,3058,2954,43.8,167,158,9.07277,46.4778,-0.9743700647852351,0.2249510543438652
RGI60-11.01811,2000-01-01_2020-01-01,14000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01811,0.014,3138,3252,3213,39.7,120,135,8.10273,46.4744,-0.4999999999999998,0.8660254037844387
RGI60-11.01812,2000-01-01_2020-01-01,23000.0,-0.133,0.3591,11,False,RGI60-11.01812,0.023,2700,2747,2722,23.2,52,125,10.2002,46.4713,0.6156614753256583,0.788010753606722
RGI60-11.01813,2000-01-01_2020-01-01,1367000.0,-0.8063,0.1721,11,False,RGI60-11.01813,1.367,2709,3283,3056,17.0,341,1763,10.6806,46.4565,0.9455185755993168,-0.3255681544571567
